Date,Comment_thread_id,comment_position,Tag,comments
7/5/2015 9:29,5597e185b30d843e96000f60,2,S, dana -- nice course hope 'll find course useful
7/4/2015 13:43,5597e31bb30d84bdd2000fc1,1,B, follow step three time fail run `` play '' state `` input exampleset attribute '' 've attach screen shot. enter image description 1 1 http //edxuploads.s3.amazonaws.com/14360174054830614.jpg
7/4/2015 15:53,5597e31bb30d84bdd2000fc1,2,B, check whether csv file read correctly
7/4/2015 19:24,5597e31bb30d84bdd2000fc1,3,B, thank go back look miss select `` comma '' delimit instead default semi-colon fix
7/6/2015 17:16,5597e31bb30d84bdd2000fc1,4,B, check comma semi-colon still work show error share u something else
7/6/2015 17:32,5597e31bb30d84bdd2000fc1,5,B, never mind find mistake set role
7/4/2015 14:50,5597f268b30d840f2c001039,1,Q, first step activity select binomial classification performance model although warning handle polynomial variable get correct kappa value nevertheless performance model choose instead one label `` performance classification '' sure dependent variable ontask seem logical ...
7/5/2015 9:31,5597f268b30d840f2c001039,2,Q, performance binomial classification right operator problem sure error pertain operator guess pertain classification algorithm feel free post screenshot comment thanks
7/6/2015 10:59,5597f268b30d840f2c001039,3,O, rerun exercise tomorrow post screenshot addition read article entitle `` classroom activity ... `` godwin et al note cross-validation occur six random group rationale choose six group instead say five
7/6/2015 13:24,5597f268b30d840f2c001039,4,O, good question k k-fold cross-validation usually arbitrary 's lot debate whether want fold approach leave-out-one-cross-validation every data point get fold few good consensus tend think 2-fold 3-fold n't end model representative enough full-data-set model folk argue strongly leave-out-one decade ago debate swing back recently bottom line -- 's arbitrary probably everything 4 basically fine
7/4/2015 15:00,5597f505b30d846a86000fb0,1,C, sorry watch complete assignment via mobile phone know guess impossible download install data minder
7/4/2015 15:53,5597f505b30d846a86000fb0,2,T, yeah definitely PC..
7/5/2015 9:33,5597f505b30d846a86000fb0,3,B, hi -- would unfortunately difficult use data mining tool rapidminer data mining tool matter mobile phone however mobile phone readily available still watch video participate collaborative chat activity
7/4/2015 15:55,55980206a9a36ecf41000fd7,1,S, greeting name zhanat kazakhstan educator face many data know nothing coding use hope get useful thing good understand data essence unfortunately know little statistical thing like machine data ... hope trouble complete course
7/5/2015 9:33,55980206a9a36ecf41000fd7,2,P, hope find course helpful
7/4/2015 15:57,5598025ca9a36ea584000fbc,1,P, hope get useful idea
7/7/2015 11:48,5598025ca9a36ea584000fbc,2,C, hi think pretty late start course today 7-7 read somewhere start first july 's 1 reaction sofar come many student course
7/7/2015 12:01,5598025ca9a36ea584000fbc,3,C, sorry see contribution remove contribution
7/4/2015 15:59,559802d2a9a36e3ee1000ff5,1,T, know idea pknow mean also number come mean
7/5/2015 9:34,559802d2a9a36e3ee1000ff5,2,T, please see postshttps //courses.edx.org/courses/course-v1 TeachersCollegeX+BDE1x+2T2015/discussion/forum/7782601837c2577505022173371d1ee5f6873886/threads/5596904fa9a36eea62000f3ahttps //courses.edx.org/courses/course-v1 TeachersCollegeX+BDE1x+2T2015/discussion/forum/02ec88cd2dad62519346af445987339ba464a33a/threads/5597175fa9a36e5a76000f51
7/4/2015 16:01,5598033ca9a36e00ed000f5c,1,T, n't explanation ... unfortunately pick correct answer chance ... pick till get correct one ...
7/4/2015 16:03,559803d4a9a36e700600100c,1,C, possible complete activity 1 cell phone
7/5/2015 9:35,559803d4a9a36e700600100c,2,C, please see posthttps //courses.edx.org/courses/course-v1 TeachersCollegeX+BDE1x+2T2015/discussion/forum/9a702fef0f355cca8b1243364042537d22c43a2b/threads/5597f505b30d846a86000fb0
7/4/2015 16:11,559805bab30d843537000f23,1,C, challenging excited know little kapa pknow etc sorry bit confused never use workplace never programme like minder happy participate would hard understand complete assignment together
7/6/2015 3:22,559805bab30d843537000f23,2,C, 'm feel feel quite lose far do similar online course one seem challenging still sure suppose confusing
7/20/2015 18:23,559805bab30d843537000f23,3,C, agree I´m lose don´t understand I´m
7/4/2015 18:00,55981f4da9a36e7e59000f95,1,S, prerit mba student NMIMS.I online course relate analytics
7/5/2015 9:35,55981f4da9a36e7e59000f95,2,P, welcome class 'm glad
7/4/2015 19:00,55982d54b30d84685000102e,1,S, retired r manager interested learn analytics use improve student learning comprehension
7/4/2015 19:04,55982e4db30d845692000f85,1,T, interested contemporary issue eduction particular skill development area prepare student current future need society
7/5/2015 9:36,55982e4db30d845692000f85,2,P, welcome class janee nice another new yorker
7/4/2015 19:49,559838b7b30d84c9b8001050,1,S, hi everyone allen venice florida retired university professor administrator take class keep cut edge idea education especially area big data
7/5/2015 9:36,559838b7b30d84c9b8001050,2,P, welcome class 'm glad
7/4/2015 19:51,55983959b30d8463fc0010f7,1,T, interest bit dry assume bit prerquiset knowledge termanology impossible follow
7/4/2015 23:17,55986995a9a36ea971000faf,1,S, peruvian physician also university professor USMP´s school medicine lima currently last semester doctorate medicine thesis use data academic performance student profile last 15 year medical school course extremely useful
7/5/2015 9:37,55986995a9a36ea971000faf,2,P, welcome class 'm glad
7/4/2015 23:46,5598704aa9a36ea971000fb5,1,T, good dayi business intelligence space find interest give involvement education
7/5/2015 9:37,5598704aa9a36ea971000fb5,2,P, welcome class 'm glad
7/5/2015 0:18,559877e4a9a36e7006001038,1,S, hi name jorgelina im Argentina.I statistic teach statistic
7/5/2015 9:37,559877e4a9a36e7006001038,2,P, welcome class 'm glad
7/5/2015 3:09,55989feca9a36eea6200102d,1,S, hi abhijit pune india work analyst 3.5+ year interest big data analytics
7/5/2015 9:37,55989feca9a36eea6200102d,2,P, welcome class 'm glad
7/5/2015 7:51,5598e21ba9a36e5a76001001,1,S, hello everyone present wish learn complete course title big data education want learn explore new area world computer
7/5/2015 9:37,5598e21ba9a36e5a76001001,2,P, welcome class 'm glad
7/5/2015 7:59,5598e3d0b30d847700000fee,1,S, hello everybody name marco 'm italy live netherlands past 7 year work many year online education recently switch commercial elearning 'm quite happy switch 1 year ready go back online education finger cross 'm instructional designer work design create content 'm fascinate data analysis since job evolve fast figure able perform data analysis education might valuable asset future employment opportunity study statistic school maaaany year ago hopefully wo n't problem look forward learn topic help take care marco
7/5/2015 9:38,5598e3d0b30d847700000fee,2,P, welcome class 'm glad
7/6/2015 11:48,5598e3d0b30d847700000fee,3,S, hello marco 'm netherlands well want discuss matter relate EDM/LA face-to-face please let know via justian.knobbout hu.nl maybe meet one day justian
7/5/2015 10:21,55990545a9a36ee25a000fcd,1,S, hi reza iran study E-Commerce K.N university technology tehran iran M.A student study information technology university tehran B.A student work part time programmer samatco Sub-Organization tose taavon bank iran front-end manager develop team interested research area time series prediction E-Learning E-Commerce.I think data mining powerful tool many thing research area think develop take scalable machine learning big data education course edx widen knowledge data mining always curious learn new thing new activity also interested go dept interests.Currently work thesis title hesitate two hope course could help know edu data mining empirically helpful make decision
7/6/2015 13:25,55990545a9a36ee25a000fcd,2,P, welcome class 'm glad
7/5/2015 11:26,5599145fb30d840002000fd1,1,S, hi 'm johan 'm chile 'm master edinburgh background relate mathematics engineering 've work mainly statistic machine learning education 'm focus mathematical statistic 'm interested big data well perfect opportunity keep learn topic
7/6/2015 13:25,5599145fb30d840002000fd1,2,P, welcome class 'm glad 're edinburgh take opportunity take classfrom dragan gasevic 's brilliant
7/5/2015 11:32,55991565b30d84445700108a,1,Q, dear course leader context learn analytics edm develop predictive model identify predictor combination predictor `` predict '' label keen nail `` causation '' predict variable intervention take appropriate
7/6/2015 13:26,55991565b30d84445700108a,2,O, prediction modeling n't really get causation 's alternate paradigm try infer causation causal data mining try identify characteristic pattern covariance associate causal relationship 's powerful remain bit controversial 'll talk week 5
7/7/2015 2:45,55991565b30d84445700108a,3,P, thanks course Leader.Am much look forward
7/5/2015 12:46,5599272ca9a36e88ff000fc4,1,BQ, think successfully complete week 's activity reflect progress section please reassure well scoring/grading side
7/6/2015 13:28,5599272ca9a36e88ff000fc4,2,B, well issue lti integration ctat bazaar edx edx change code week class started.We data activity completion bad case 'll generate certificate manually need worry.Sorry confusion.Ryan
7/7/2015 6:18,5599272ca9a36e88ff000fc4,3,B, thanks ryan one thing find helpful edx progress page course easy click past question two progress page make aware
7/5/2015 12:53,55983c99a9a36ebe32000f46,1,T, hang course think might test kind ... possibly test patience
7/5/2015 13:00,55992a7ca9a36e1b22001020,1,T, statistician n't like step regression
7/6/2015 13:30,55992a7ca9a36e1b22001020,2,T, nice closed-form expression use study mathematical property output interpretable confidence hard interpret even pseudo-confidences flexible logistic regression.Despite limitation though space problem perform much good cross-validation happen include lot problem learner-computer interaction 's important part lab 's toolbox
7/5/2015 14:40,559941fab30d848f100011a3,1,S, hello originally ohio usa 'm primary school esl instructor seoul south korea generally 'm interested discover way quantitative method supplement improve practical classroom work teacher specifically 'm interested use different text analysis tool augment traditional method assess student writing.I 'm look forward course
7/6/2015 13:30,559941fab30d848f100011a3,2,P, welcome class 'm glad wo n't talk much text analysis tool class hope restof course interest please check dalmoocfor carolyn rose 's section text analysis well
7/5/2015 16:26,55995ab7a9a36e7006001084,1,S, 'm china study dalian university technology major management education intersted edm
7/6/2015 13:31,55995ab7a9a36e7006001084,2,P, welcome class 'm glad
7/5/2015 20:09,55998f02b30d8454c7000fe4,1,S, geography teacher netherlands currently finish master 's degree give background programming marketing serious advance learn analytics classroom therefore consider big data data-mining mandatory personal development would like student take ownership learning give insight adaptive learning profile interaction courseware make courseware adaptive think 'll need analyse big data education make possible use enhance student motivation
7/6/2015 11:07,55998f02b30d8454c7000fe4,2,S, hi adam good see another dutchman totally agree view big data fact would go even state current science curriculum teach lot `` fact '' hardly address data analysis big data believe time lonely scientist sit laboratory bench come brilliant hypothesis action e.g particular cell organelle largely instead bombard data humanly analyze `` manually '' ..
7/6/2015 13:31,55998f02b30d8454c7000fe4,3,P, welcome class 'm glad look prosolo george siemens dragan Gasevic.Also nstudy phil Winne.You might find system interesting/useful.Ryan
7/5/2015 20:40,5599962fa9a36e52940010f5,1,Q, 've try solve problem four twice without success.The hint refer switch attribute filter invert selection select attribute operator totally lose reference provide overview 're try accomplish question 4
7/6/2015 1:40,5599962fa9a36e52940010f5,2,O, sound frustrate 'd helpful know bit error 're see 'll take shot dark try help click `` select attribute '' box center panel see something like picture right panel note also click triangle right `` process '' center panel select `` select attribute '' okay image see `` attribute filter type '' ant `` single '' b/c 're go something single attribute i.e column data .For `` attribute '' want pick `` studentid '' appear drop menu.There selection `` invert selection '' n't click select think would select attribute i.e column studentid would try make model _only_ studentid actually want opposite want use everything _but_ studentid 's select `` invert selection '' think enter image description 1 hope 's helpful maybe share screenshot additional description problem colleen 1 http //edxuploads.s3.amazonaws.com/14361464452663083.png
7/6/2015 1:44,5599962fa9a36e52940010f5,3,O, eek think provide information Q2 instead Q4 Q4 `` attribute filter type '' `` subset '' select able click `` select attribute '' pop new window show .You click attribute i.e. column n't want one select click right arrow move right eventually exclude enter image description 1 1 http //edxuploads.s3.amazonaws.com/14361470846263922.png
7/6/2015 14:19,5599962fa9a36e52940010f5,4,P, colleen thanks much help appreciate insight time overview process cover far.Cheers allen
7/5/2015 22:13,5599ac17a9a36ebe32000fdc,1,B, hi everybody 'm use rapidminer 5.0 instal weca extension however 'm sure use weca extension rapidminer 'm use weca rapidminer independent .Thanks
7/6/2015 13:33,5599ac17a9a36ebe32000fdc,2,B, hi 'm sure question instal weka package rapidminer operator show option operator pane.Weka weka extension package rapidminer obtain identical number case weka extension package old version weka fyi
7/13/2015 16:08,5599ac17a9a36ebe32000fdc,3,B, ryan say 've instal weka extension rapidminer n't need anything else 's always go active.New operator available use example want build J48 decision tree search W-J48 operator 's model classification regression weka tree W-J48All weka operator prefix `` W- '' indicate weka package
7/5/2015 22:43,5599b2f8a9a36ebe32000fe2,1,S, hi 'm participate turkey computer engineer someone involve K12 education part interest 'm excited enrol course
7/6/2015 13:33,5599b2f8a9a36ebe32000fe2,2,P, welcome class 'm glad
7/5/2015 23:59,5599c4cda9a36e3ee10010b2,1,S, hi everyone 'm helen new zealand 'm new concept keen learn
7/6/2015 13:33,5599c4cda9a36e3ee10010b2,2,P, welcome class 'm glad
7/6/2015 0:20,5599c9b9a9a36ed582001092,1,S, hi everyone name fatine graduate student economics public policy morocco study paris france come back 10-month internship global education policy washington D.C. keen learn topic excited look forward learn
7/6/2015 13:33,5599c9b9a9a36ed582001092,2,P, welcome class 'm glad
7/6/2015 0:21,5599ca02b30d840002001027,1,C, unable complete task 8 13 click hint answer get message data contain miss value screenshot http //screencast.com/t/VSN6o33bG3I try suggested fix use replace miss value must do something wrong still get message http //screencast.com/t/jil0Y9E0FDid anyone else experience know workaround
7/6/2015 13:34,5599ca02b30d840002001027,2,C, think discussion early maybe search `` miss '' forums.Double check set variable type correctly read csv example treat polynomial variable binomial good luckryan
7/6/2015 1:15,5599d6beb30d84b8bb000fe6,1,BQ, would difference rapid miner r programming
7/6/2015 11:03,5599d6beb30d84b8bb000fe6,2,B, like r allow see variable somewhat less high level
7/6/2015 13:35,5599d6beb30d84b8bb000fe6,3,B, r powerful flexible broad range tool 's also easy mess option flag package vary considerably quality reliability
7/6/2015 19:25,5599d6beb30d84b8bb000fe6,4,S, hello name yimmi alexander 'm bogota colombia 'm systems engineer 'm married 10 year ago work telecomunications software develop business intelligence data minning dba various database bi tool cognos qlickview pentaho sapagobi work netezza hadoop big data think big data important future information organization management big volume data work little rapidminer model data mining little volume data direct sale
7/6/2015 1:24,5599d8e8b30d846a86001083,1,C, 've try login bazaar discussion assignment time 's virtualryan anyone class interested set time login together discussion 'm U.S. pacific time zone 'm available login discussion anytime today 5pm Tuesday-Friday post suggested time want try coordinate.Thanks -Tiffany
7/7/2015 7:00,5599d8e8b30d846a86001083,2,C, hi would interested soon get work thanksmartin
7/7/2015 19:02,5599d8e8b30d846a86001083,3,BQ, martin -- difficulty
7/9/2015 15:41,5599d8e8b30d846a86001083,4,BQ, martindooling provide detail regard issue face contact gtomar andrew.cmu.edu.- developer team
7/11/2015 3:47,5599d8e8b30d846a86001083,5,BQ, martindooling able access http //bit.ly/1gtrMl0
7/6/2015 1:29,5599da04b30d84ae21000fce,1,S, hi everyone jeonghun korea deep interest educational data mining learning analytics hope get insight field course cheer
7/6/2015 2:51,5599da04b30d84ae21000fce,2,S, welcome aboard jeonghun 'm himanshu india also similar goal
7/6/2015 13:36,5599da04b30d84ae21000fce,3,P, welcome class 'm glad
7/6/2015 15:03,5599da04b30d84ae21000fce,4,S, hi zhanat kazakhstan interested data mining ... hope learn many useful thing unfortunately new know little happy participate
7/6/2015 2:41,5599ead8a9a36ee6f2000fca,1,BQ, hello 've correctly answer 4 problem question section **Progress** still show 0/0 please check exclusive case happen students.Thanks
7/6/2015 13:36,5599ead8a9a36ee6f2000fca,2,B, well issue lti integration ctat bazaar edx edx change code week class started.We data activity completion bad case 'll generate certificate manually need worry.Sorry confusion ryan
7/6/2015 17:21,5599ead8a9a36ee6f2000fca,3,P, thanks reply professor
7/6/2015 3:27,5599f59fa9a36e70060010df,1,T, question comment per se admission.I must sadly remove course think bit beyond capability look fascinating think necessary mathematical computer program background well course.Thank professor harris passion subject would probably complete prior course order complete course sorry forum raise else so.Kind regard sherill shezz
7/12/2015 3:09,5599f59fa9a36e70060010df,2,T, thank much organizer look like amazing course
7/6/2015 4:47,559a0860b30d843537000fed,1,S, hi amsterdam 'm work field big data analytics time know look forward see educational application
7/6/2015 13:37,559a0860b30d843537000fed,2,P, welcome class 'm glad
7/6/2015 14:20,559a0860b30d843537000fed,3,S, hello dimitri 'm netherlands well work hogeschool utrecht discover potential la improve education want discuss matter relate EDM/LA face-to-face please let know via justian.knobbout hu.nl maybe meet one day justian
7/6/2015 9:56,559a50bbb30d84569200105d,1,S, I´m spain wish learn complete course title big data education
7/6/2015 13:38,559a50bbb30d84569200105d,2,P, welcome class 'm glad
7/13/2015 15:56,559a50bbb30d84569200105d,3,T, donde espana wife visit often muestra de espanol
7/6/2015 10:19,559a563fb30d84ede7000650,1,BQ, hello interested learn analytics notice focus first session technical aspect rapid miner hope next session help participant realize context get idea behind use different operator may miss part session first edx course familar statistical test name rapid miner use them.I keep following try resource interest course tool
7/6/2015 11:02,559a563fb30d84ede7000650,2,B, n't worry technical detail rapidminer yet believe first week acquaint u tool move specific detail coming week like idea get throw deep would rather stay long either
7/6/2015 12:48,559a7922b30d843e96001066,1,S, greeting name aubrey database manager education department university work hbcu historically black College/University mid-west proud take course strong resource department student grow large metropolitan area move small/medium town surround rural area absolutely love diversity school brings student area income background include many non-traditional student great deal data sift many source think allow u well serve student find utilize trend among programs.I want say thank moderator course make available make sure know awesome provide free school n't ton extra resource mooc 's wonderful way bring additional knowledge resource would available mean
7/6/2015 13:42,559a7922b30d843e96001066,2,P, welcome class 'm glad hope material useful noble mission beyond course may find work cristobal romero mykola pechenizkiyin course-taking sequence particularly useful
7/7/2015 1:45,559a7922b30d843e96001066,3,S, hi aubrey name anupama would love hear thought discussion base real-time application course work software engineer interest statistic teaching experience hope apply course bridge skill
7/6/2015 13:07,559a7da0b30d8409950010e0,1,S, hi russia 'm Accos.Prof mathematics technical university.I 've finish `` analytic edge '' mitx `` machine learning '' coursera previous year.I would like know way interpret analyze data education specific data
7/6/2015 13:42,559a7da0b30d8409950010e0,2,P, welcome class 'm glad
7/6/2015 13:16,559a7f98b30d847d270010bf,1,T, na
7/6/2015 13:51,559a87c5a9a36e88ff001074,1,S, hi name alber software engineer electronics industry co. call digitaltest
7/7/2015 19:03,559a87c5a9a36e88ff001074,2,P, welcome class 'm glad
7/6/2015 14:34,559a9204b30d843e96001074,1,T, recently start work learn analytics organisation hop get advanced knowledge tool technique course help work
7/7/2015 19:03,559a9204b30d843e96001074,2,P, welcome class 'm glad
7/6/2015 15:09,559a9a13a9a36e66e80010d5,1,S, work community college maricopa community college district phoenix arizona institutional research analyst live gilbert az native arizona expand knowledge skill career
7/7/2015 19:03,559a9a13a9a36e66e80010d5,2,P, welcome class 'm glad
7/8/2015 19:08,559a9a13a9a36e66e80010d5,3,P, thank
7/6/2015 15:19,559a9c75b30d8454c700104b,1,S, hi work u educational publishing industry sunny cambridge mass company develop educational content wide variety subject area grade level curious topic course might impact work look forward get foot wet.Joe
7/7/2015 19:03,559a9c75b30d8454c700104b,2,P, welcome class 'm glad
7/6/2015 15:36,559aa087a9a36ea5840010e3,1,S, hi study computer science education korea univ try study big data education mooc
7/7/2015 19:04,559aa087a9a36ea5840010e3,2,P, welcome class 'm glad
7/6/2015 16:34,559aadbbb30d848ec4001100,1,S, hello everyone ahmed Pakistan.I recently select final year project searchable amazon combination cloud computing big data new field excite considerable work hopeful great exposure you..
7/7/2015 19:04,559aadbbb30d848ec4001100,2,P, welcome class 'm glad
7/6/2015 16:45,559ab0bda9a36eb142001102,1,Q, hello everyone question perhaps someone could answer try apply information week 1 situation faced.1- generally applicable operator use first week class rule build upon specific point operator work particular variable may collect education set predict particular label use many research situation data may collect prove type data csv file match type data operator read binomial v. polynomial example 2- example one great deal information student use learning management system want determine best predictor success class would general step one would follow make sure he/she pick correct operator set rapidminer correctly etc. able follow step-by-step direction week 1 fairly well n't know would understand start n't guidance/hints believe able visualize process something think already may better understand part rapid miner fit together analyze data.3- quite ago learn statistic find useful statistic tree ask question type comparison wish make type data base answer help guide toward best statistical test utilize something similar operator rapid miner appear many rapid miner appear description hop something would guide toward best operator choose base try accomplish nature variables.Thanks
7/7/2015 19:09,559ab0bda9a36eb142001102,2,O, hi ewerth good question 1 would say different operator work different data set different property variable type one aspect one give one example support vector machine work great text mining well interaction data logistic regression great approach longitudinal prediction work well data set `` lore '' model work situation 's well demonstrated *why* 2 give problem 'd say best approach look previous paper attack similar problem see successful specific case operationalizing `` success '' binary succeed/not succeed quantitative variable grade 's lot work similar problem ... general process use assignment 1 appropriate framework operator use open question.3 n't really thing kind problem yet anyways could get level say `` use classifier '' many option personally happen bit skeptic regard tree even statistic many consideration ...
7/6/2015 16:54,559ab2e3a9a36ebe3200105a,1,S, hi everyone 'm ahmed sri lanka currently teach english academic purpose middle east university almost 5000 student take series course beginner intermediate year also put series computer base muliple choice test hope course help use test item try student analyze student performance
7/7/2015 19:11,559ab2e3a9a36ebe3200105a,2,P, welcome class 'm glad may find tool item response theory advancedpsychometrics cognitive diagnosis model relevant goal many class 's method say *will* talk irt theory week 5
7/6/2015 17:18,559ab75eb30d8400020010ac,1,S, hello name yimmi alexander 'm bogota colombia 'm systems engineer 'm married 10 year ago work telecomunications software develop business intelligence data minning dba various database bi tool cognos qlickview pentaho sapagobi work netezza hadoop big data think big data important future information organization management big volume data
7/7/2015 19:11,559ab75eb30d8400020010ac,2,P, welcome see 've already active forum
7/8/2015 17:50,559ab75eb30d8400020010ac,3,BQ, hello ryan pleasure one question see note progress ca n't see plataform sheet progress qualification last week 1
7/8/2015 18:00,559ab75eb30d8400020010ac,4,P, thanks
7/9/2015 13:31,559ab75eb30d8400020010ac,5,B, hi fix soon already
7/9/2015 21:53,559ab75eb30d8400020010ac,6,T, hi exist moment ryan thanks
7/6/2015 17:27,559aba8bb30d8454c700105d,1,Q, hi 'm struggle bit completely new concept try work way replicate excel get stick try model logistic regression example show lecture video problem model step regression n't understand `` e '' logistic regression functionp 1 1 **e** -m anyone excel could post screenshot thanks joe
7/6/2015 18:00,559aba8bb30d8454c700105d,2,O, e mathematical constant around 2.72 excel use function exp x x refers cell result equation solve m. n't forget multiply -1 minus-sign formula.I use formula =1/ 1+EXP C9*-1 cell C9 contain 's formula 0.2A 0.3B 0.4C
7/6/2015 18:04,559aba8bb30d8454c700105d,3,P, fantastic thank much
7/6/2015 20:04,559aba8bb30d8454c700105d,4,P, good job excelent
7/7/2015 19:12,559aba8bb30d8454c700105d,5,P, great feedback jhknobbout
7/6/2015 17:29,559abafbb30d8499560010b6,1,S, hi 'm researcher state university turkey day 'm busy develop tool extract useful feature moodle activity log use edm task really excite participate course
7/7/2015 19:12,559abafbb30d8499560010b6,2,P, welcome class 'm glad
7/6/2015 18:20,559ac6eeb30d8482e600106c,1,S, hi 'm school counselor career transition consider institutional research career transition option register course introduction concept use analytics data visualization
7/7/2015 19:12,559ac6eeb30d8482e600106c,2,P, welcome class 'm glad
7/6/2015 19:01,559ad094b30d846850001161,1,S, hi everyone 'm laura postdoctoral researcher medical education university health network toronto canada know little bit learn analytics excite learn
7/7/2015 19:13,559ad094b30d846850001161,2,P, welcome class 's honor -- 've read several paper
7/6/2015 19:24,559ad5e7b30d847d27001112,1,Q, anyone tell use student-­level cross-­validation pdf state would add variable student back operator set role
7/7/2015 19:14,559ad5e7b30d847d27001112,2,O, keep student data set batch variable
7/9/2015 15:23,559ad5e7b30d847d27001112,3,Q, sorry idea mean keep student data variable student data
7/10/2015 12:06,559ad5e7b30d847d27001112,4,O, eep 're right include data set apologize confusion
7/19/2015 18:47,559ad5e7b30d847d27001112,5,T, good know
7/6/2015 19:49,559adb0ca9a36edd16001091,1,BQ, anyone trouble attribute name set task select value want n't `` stick '' run click set task operation 's go get error `` attribute select '' walkthrough excercise think problem end attribute name change source file re-imported csv choose new name run success assignment excercise 'm problem change name source file n't seem solve problem guess something else 've go thing multiple time n't think 'm miss anything anyone else see solve please let know screenshot 1 1 http //edxuploads.s3.amazonaws.com/1436212144106741.png
7/6/2015 19:55,559adb0ca9a36edd16001091,2,B, 'm exact issue n't work solution yet sorry
7/6/2015 20:04,559adb0ca9a36edd16001091,3,B, update case read csv process cause problem try import read excel process instead problem persists set role process
7/6/2015 20:41,559adb0ca9a36edd16001091,4,B, problem first make sure go entire 'read csv wizard n't click finish 're last wizard page n't experience problem since
7/6/2015 20:57,559adb0ca9a36edd16001091,5,B, hi buzzorhowl find early thread discussion call `` stick set role '' wherein someone suggest alt could make set role xml workaround seem work definitely seem like something amiss program would hope n't need modify code regular basis work
7/7/2015 16:46,559adb0ca9a36edd16001091,6,B, 've hit problem ... try redo entire process succeed get rid error message attribute seem set however consistently generate error message `` attribute select '' ... .Kind show stopper ... ..
7/8/2015 17:05,559adb0ca9a36edd16001091,7,BQ, use **Performance binomial classification ** **Performance** also click kappa accuracy
7/6/2015 20:07,559adffbb30d843c41001127,1,BQ, 'm edit process sometimes 's operator n't want use moment 've configure want keep around case useful later disconnect main flow process get error message prevent process running.Is way rm mark operator block inoperative otherwise tell rm `` yes know n't connect anything ignore ''
7/10/2015 4:18,559adffbb30d843c41001127,2,B, 'm completely new rapidminer notice little button upper right-hand corner look like box green check mark run mouse say enable `` choose whether operator execute '' highlight screenprint look upper right corner 're look enter image description 1 1 http //edxuploads.s3.amazonaws.com/14365018712191638.png
7/6/2015 20:13,559ae16ab30d8482e6001086,1,S, savannah ga usa feel need understand big data 9 hour dissertation complete doctorate education need able fully understand research data analysis complete dissertation
7/7/2015 19:15,559ae16ab30d8482e6001086,2,P, welcome class 'm glad
7/6/2015 20:25,559ae42ba9a36e1b2200113b,1,T, interested learn possible extract meaningful data narrative text interested know possible possible develop quantitative analysis start qualitative data narration
7/7/2015 11:44,559ae42ba9a36e1b2200113b,2,T, may good help background text mining..
7/7/2015 13:17,559ae42ba9a36e1b2200113b,3,T, might interested carolyn rose 's work tutorial http //www.cs.cmu.edu/~cprose/lasi-2014.html lot work extract mean educational text
7/7/2015 19:16,559ae42ba9a36e1b2200113b,4,T, agreed also see rose 's material mooc data analytics learning
7/6/2015 21:12,559aef2aa9a36e5e2100114d,1,S, orlando fl usa work small educational software company provide school district data window data analyzer student data take course help district work good use data collect make informed decision
7/7/2015 19:16,559aef2aa9a36e5e2100114d,2,P, welcome class 'm glad
7/6/2015 21:25,559af257a9a36ee25a0010df,1,Q, run W-J48 cogsci data one attribute put fairly high tree uniqueid treat scalar value ask whether particular datapoint 's uniqueid 40845 various cutoff elsewhere tree afaict number purely artifact assign datum id.So go exclude attribute specific current data would n't apply generally uniqueid part list exclude kappa score go slightly course seem like 's say score artificially high
7/7/2015 19:46,559af257a9a36ee25a0010df,2,O, definitely remove uniqueid create valid model assignment lead keep oversight part
7/7/2015 19:49,559af257a9a36ee25a0010df,3,O, ctat thing accept kappa score uniqueid still model ca n't check see *also* accept kappa value uniqueid remove question prompt talk remove definitely n't include uniqueid n't even option multiple-selection-multiple-choice question attribute remove
7/9/2015 16:55,559af257a9a36ee25a0010df,4,O, filter uniqueid select attribute operator kappa end .161 ctat accept answer leave get .171 kappa order answer accept
7/6/2015 22:17,559afe8ea9a36e4e4e0010ce,1,S, hello name andrés 'm colombia study specialization data base also work telefonica colombia implement big data real time
7/8/2015 17:58,559afe8ea9a36e4e4e0010ce,2,T, hola andres llamo yimmi alexander trabaje con movistar hace unos años atrás en la parte de aseguramiento del ingreso en este momento soy jefe arquitecto de soluciones de bi dba manejo múltiples bd múltiples herramientas de bi del mercado trabajado con netezza hadoop cualquier cosa que necesites contactas
7/6/2015 23:14,559b0bd9a9a36e4353001101,1,C, finish assignment feel spend time effort learning use rapidminer concerned however current knowledge base statistic concept present assignment enough able `` crunch '' number come correct answer undergraduate graduate course work qualitative quantitative research inferential multi-variate statistic however much coursework 25 year ago interested subject education data mining concern point regard exist limited knowledge concept terminology cover assignment.David richer
7/7/2015 14:01,559b0bd9a9a36e4353001101,2,C, glad hear one although sorry struggle undergraduate degree applied mathematics must admit struggle quite bit anyone locate additional resource especially outside mention class let please share statistic especially rapidminer depth
7/7/2015 15:01,559b0bd9a9a36e4353001101,3,B, 's another poor soul let give rapidminer walkthrough item 24 another try tomorrow disappointed today enthousiastic start
7/7/2015 19:21,559b0bd9a9a36e4353001101,4,C, david aubrey -- goal hopefully crunch number ctat assignment walkthrough mean complement conceptual material video lecture bazaar activity 's specific topic 'd like resource 'd happy make suggestion one suggest bat witten frank 's general textbook data mining pauline -- issue rapidminer walkthrough item 24
