Date,Comment_thread_id,comment_position,Tag,comments
7/3/2015 17:55,55961b96a9a36e4e4e000e9c,2,C, nod hear keep mind though could inde look model studi inter-relationship variabl comprehens typic relationship mine rather predict model late week cours talk understand go predict model mean featur week 3 hang ... may find interest late week
7/3/2015 18:23,55961b96a9a36e4e4e000e9c,3,C, walkthrough basic walkthrough skill ctat activ requir bit think variabl file describ link paper want read 're right sens mean order complet activ
7/3/2015 5:46,559621c2a9a36e1b22000ed3,1,S, hi everyon excit ... join india work npo look innov us technolog educ
7/3/2015 17:57,559621c2a9a36e1b22000ed3,2,P, welcom class 'm glad
7/3/2015 6:00,55962512b30d844457000f37,1,C, hi cours also touch exampl within school system high ed institut edm lead xxx well learner support addit resourc materi polici chang would good also hear best know model usag addit detail edm thank
7/3/2015 17:57,55962512b30d844457000f37,2,C, hi -- discuss 's realli theme cours may interest dan hickey 's mooc indiana univers data analyt learn edx
7/3/2015 6:57,5596326db30d849ac8000e40,1,S, hello everybodi elementari school teacher myanmar curiou cours eager take part cours develop profession skill
7/3/2015 8:35,55964945a9a36e1d46000eb9,1,BQ, bodi use r data mine saw brief demo weka packag http //data-mining.business-intelligence.uoc.edu/home/j48-decision-tre n't work yet.richi
7/3/2015 9:20,55964945a9a36e1d46000eb9,2,B, take sever class r like good rapid miner probabl steeper learn curv use r-studio like r like program find icon r-studio distract r type line edx current run class analyt edg use r might want take look coursera duke run class stat also use
7/3/2015 13:59,55964945a9a36e1d46000eb9,3,B, yeah 've use r-studio plain interpret fun whole realli do plot far might tri use parallel datamin see match functionwis
7/3/2015 15:47,55964945a9a36e1d46000eb9,4,B, would interest see come tri also use r class along datamin
7/16/2015 13:46,55964945a9a36e1d46000eb9,5,B, mean extrem profici r use year find power intuit learn curv definit bit steep feel `` close '' data use r whenev solv problem ctat assign great struggl realli get right function pass proper argument right order
7/3/2015 8:58,55964eb7b30d84b8bb000e68,1,S, hi everyon look forward part commun best wish success
7/3/2015 17:58,55964eb7b30d84b8bb000e68,2,P, welcom class 'm glad
7/3/2015 9:20,559653d4a9a36e7e59000eb6,1,BQ, hi everyon go rapidmin 5.3 walk want click 'kappa enabl kappa statist perform section howev click perform box n't see option could check manual pleas find screen shot rapidmin version 5.3.013weka version 5.3.001 enter imag descript 1 1 http //c1.staticflickr.com/1/407/19375618425_fb869f5a52_z.jpg
7/4/2015 4:11,559653d4a9a36e7e59000eb6,2,B, hi ron br 've tri step work fine.might doubl check perform measur pick binomi classification.ch br co
7/4/2015 4:11,559653d4a9a36e7e59000eb6,3,B, agre colam look like cluster perform rather binomi classif
7/4/2015 4:11,559653d4a9a36e7e59000eb6,4,B, problem first -- -if search tree perform wo n't find `` perform binomi classif '' oper type `` binomi '' search box upper left find
7/4/2015 4:12,559653d4a9a36e7e59000eb6,5,P, mani thank
7/3/2015 9:35,55965768a9a36ebe32000e6d,1,S, hi maddi work program manag vocat univers sweden busi intellig one program curiou couirs cand use new knowledg improv student
7/3/2015 17:59,55965768a9a36ebe32000e6d,2,P, welcom class 'm glad
7/3/2015 9:44,55965988b30d843e96000ea8,1,S, hi everyon 'm charlott germani work moodl 'm interest improv onlin learner teach experi motiv come background cognit psycholog look forward learn data mine field part commun best wish ^^
7/3/2015 17:59,55965988b30d843e96000ea8,2,P, welcom class 'm glad
7/5/2015 10:25,55965988b30d843e96000ea8,3,P, hi charlott glad meet experi moodl ever write custom modul moodl
7/8/2015 5:18,55965988b30d843e96000ea8,4,P, hi ryan thank offer mooc
7/8/2015 5:21,55965988b30d843e96000ea8,5,T, hi rekeshmir experi moodl actual limit moodle.. lol set platform didact design custom cours ye moodl robust point departur purpos add technolog necessari ask need help set moodl cours let know ok. c
7/3/2015 9:47,559659cca9a36e3ee1000f3d,1,S, hello one main step learn analyt intervent see e.g clow 2012 current ’ work literatur search order identifi differ intervent perform base analysi result research tend focu collect analyz data – excit stuff inde ’ interest follow-up step someon know good articles/papers/book whatsoev elabor intervent pleas let know help much appreci contact via discuss board email justian.knobbout hu.nl enjoy cours
7/3/2015 9:47,55965a24a9a36e4e4e000eb9,1,S, hi everybodi 'm barcelona spain
7/3/2015 10:33,55965a24a9a36e4e4e000eb9,2,T, hola jordi jo soc de menorca
7/3/2015 17:59,55965a24a9a36e4e4e000eb9,3,P, welcom class 'm glad
7/3/2015 9:54,55965bd5a9a36ee25a000ec4,1,S, name justian 'm work lectur busi engin research field learn analyt hu univers appli scienc utrecht netherlands.mi interest appli la/edm small dataset around 150 student per cours intervent perform base analyt find support teacher collect data/perform intervent anyon want discuss one topic feel free contact via db justian.knobbout hu.nl go meet person cours particip netherland
7/3/2015 17:59,55965bd5a9a36ee25a000ec4,2,P, welcom class 'm glad
7/3/2015 9:58,55965cbfa9a36e88ff000ea6,1,BQ, seem slide blurri although subtitl help would easi follow slide clearer
7/3/2015 15:14,55965cbfa9a36e88ff000ea6,2,B, notic substanti clear choos hd option
7/3/2015 10:03,55965df2b30d843537000e68,1,C, finish assign would help still access hint correct sever time want go back reread hint get father also would like access hit do button want look stuff longer could
7/3/2015 18:00,55965df2b30d843537000e68,2,C, 'm sorri hear design n't work part design ctat tool 're use wo n't abl modifi cours 'll take feedback back ctat team consider
7/6/2015 20:58,55965df2b30d843537000e68,3,C, 'll add +1 comment 'd read earli n't realis extent 'd lock think hint block noth `` complet assign '' page assign especi problemat give thing learn assign *onli avail assignment* also e.g handout list typic oper whatever.when 're give feedback 'd say 'd semi-accept show `` frozen '' form although would nice hint least 'd abl go back check do check answer need reconstruct anyth etc etc
7/7/2015 18:48,55965df2b30d843537000e68,4,C, talk develop modifi assign design feasibl short-term perhap could provid access assign outsid edx could again.would help ca n't guarante ask ...
7/3/2015 10:22,55966252b30d84ede7000458,1,T, hola soy juanjo valencia españa .¿hacemo un grupo en nuestra lengua
7/6/2015 17:20,55966252b30d84ede7000458,2,T, parec bien se no facilitaría lo que hablamo en español
7/3/2015 12:00,55967945a9a36e7291000f73,1,S, hello everyon 'm barbara 'm brazilian work educ field work alway tri know sever possibl educ that` 'm bye
7/3/2015 12:14,55967945a9a36e7291000f73,2,T, oi barbara que bom ver outra brasileira se preparando vamo tentar mudar rumo da educação em nosso paí temo muito problema para resolv e solução é unica educação
7/3/2015 18:01,55967945a9a36e7291000f73,3,T, estou de acordo bem vindo ao curso
7/3/2015 12:14,55967cb2b30d843537000e76,1,S, hi name sharon powel work state educ agenc dc offic state superintend educ two year teach experi teach social studi middl school south bronx part nyc teach fellow 'm commit close achiev gap believ cours help analyz big educ data good understand trend k-12 educ nation level disaggreg race/ethn gender age grade level zip code etc
7/3/2015 18:01,55967cb2b30d843537000e76,2,P, hope find cours use laudabl goal
7/3/2015 12:29,5596801aa9a36e2f6d000ef3,1,T, hello all.i 'm look forward learn framework method use innov edtech hear educ gener order magnitud data current data-min activ give potenti good could come appli best practic make educ product avail world 'm hop learn could play role excit develop
7/3/2015 18:02,5596801aa9a36e2f6d000ef3,2,P, welcom class 'm glad
7/3/2015 18:02,5596801aa9a36e2f6d000ef3,3,T, 'm sure 's true educ gener order magnitud data data-min activ btw consid educ land rel small data set compar say physic biolog web 's worth
7/3/2015 12:31,559680b1b30d840f2c000f99,1,S, 'm grace malaysia n't data mine techniqu 'm learn it..
7/3/2015 18:03,559680b1b30d840f2c000f99,2,P, welcom class 'm glad
7/4/2015 5:01,559680b1b30d840f2c000f99,3,S, dear grace welcom onboard.though come differ countri job demand travel asia quit frequent time might drop kuala lumpur.i carri macbook work learn cours let 's stay abreast keep touch.cheer
7/3/2015 13:35,55968f8db30d84c9b8000f83,1,BQ, hello everyon free version rapidmin version 6 appar request use licens yimmi moreno
7/3/2015 13:41,55968f8db30d84c9b8000f83,2,B, student request academ licens http //rapidminer.com/academia/students/ use rapidmin 6 far issu
7/3/2015 13:51,55968f8db30d84c9b8000f83,3,BQ, one trial open
7/3/2015 13:56,55968f8db30d84c9b8000f83,4,BQ, tell version 6
7/3/2015 14:28,55968f8db30d84c9b8000f83,5,B, trial version 6 14 day activ licenc mail
7/3/2015 16:23,55968f8db30d84c9b8000f83,6,B, 5.3 come sourceforg 's free 'm use sinc task base one
7/3/2015 18:03,55968f8db30d84c9b8000f83,7,B, recommend use 5.3
7/8/2015 18:03,55968f8db30d84c9b8000f83,8,B, thank use moment 5.3 version
7/3/2015 13:38,5596904fa9a36eea62000f3a,1,C, get question correct basic arithmet idea formula mean n't know pknow numhint explan context provid 'm feel pretti frustrat point
7/3/2015 13:54,5596904fa9a36eea62000f3a,2,C, 're introduc concept stage thing like pnow variabl 'll probabl start pick research paper point think question head anybodi 's forget order arithmet oper 're way ahead
7/3/2015 15:10,5596904fa9a36eea62000f3a,3,C, ye think suppos exampl type predict equat a.k.a regressor one might work field case believ equat tri predict number hint `` numhint '' student ask complet exercis sort onlin tutori exact natur input unclear without deep understand data set appear includ time student spend someth number action student use someth `` pknow '' variabl reflect probabl student master skill know three thing equat allow predict number hint student request would point model provid expect valu -- student ask exactli 13.58 hint model suggest number probabl somewhat close student particular pknow valu use specifi number action time model good data `` train label '' go might might work differ popul student differ learn content might use certain rang input unless exercis long request thirteen hint seem like lot base real data set might question 's happen
7/3/2015 18:04,5596904fa9a36eea62000f3a,4,C, eric -- exactli 'll discuss featur come creat week 3 'll discuss pknow specif week 5 exampl ca n't cover everyth time ye usual 13 hint *is* excess one see data set student request 40 even 4 access e.g lot reread
7/6/2015 15:59,5596904fa9a36eea62000f3a,5,T, 'm bit lose feel bit frustrat well glad 'm one
7/3/2015 13:40,559690dca9a36e1b22000f07,1,S, name mel texa life-long learner alway seek learn someth new increas depth knowledg topic interest use data correctli huge interest mine consum educ look forward engag course.mel
7/3/2015 18:04,559690dca9a36e1b22000f07,2,P, welcom class 'm glad
7/3/2015 14:26,55969bacb30d8482e6000ea3,1,S, hello name viniciu 'm brazil 'm plan start `` startup '' work educ 25 year old work kroton educacion past alreadi start project china brazil
7/3/2015 18:05,55969bacb30d8482e6000ea3,2,T, bem vindo ao curso
7/3/2015 14:53,5596a1d8b30d84ae21000e71,1,S, hello everi one 'm morocco interest educ want learn
7/3/2015 18:05,5596a1d8b30d84ae21000e71,2,P, welcom class 'm glad
7/3/2015 15:51,5596af8db30d8463fc001042,1,S, 'm littl countri east africa call uganda 'm mainli learn manag big data start friend look well love video game
7/3/2015 18:05,5596af8db30d8463fc001042,2,P, welcom class 'm glad
7/3/2015 16:07,5595a111b30d845692000e60,1,B, 're look it.in meantim last year 's version slide post athttp //www.columbia.edu/~rsb2162/bigdataeducation.html
7/3/2015 21:11,5595a111b30d845692000e60,2,P, thank
7/15/2015 4:21,5595a111b30d845692000e60,3,BQ, hello possibl download video subtitl file much use without way watch whenev wherev want depend internet connect .also slide make avail download would great help prepar lectur review contend late point stop video order take screeshot lectur kind take someon learn flow.best regardsroman
7/3/2015 16:31,5596b8eaa9a36e1d46000eff,1,T, hai everyon hope fun learn togeth
7/3/2015 18:05,5596b8eaa9a36e1d46000eff,2,P, welcom class 'm glad
7/3/2015 16:55,5596be93b30d848ec4000f3a,1,S, 'm e-learn coach belgium 'm two reason understand big data big data analyt coach reason also use method evalu e-learn method
7/3/2015 18:05,5596be93b30d848ec4000f3a,2,P, welcom class 'm glad
7/3/2015 17:00,5596bfaea9a36e3ee1000f73,1,S, hello guy ... ..i gujrat india.i comput engin much interest learn big data
7/3/2015 18:06,5596bfaea9a36e3ee1000f73,2,B, welcom class 'm glad note class focu sole use big data educ domain fyi
7/3/2015 17:29,5596c668a9a36e1d46000f0a,1,BQ, comput becom excruciatingli slow 80 ram use rapidmin java rapidmin server use altern student licens anyon els face issu
7/3/2015 18:06,5596c668a9a36e1d46000f0a,2,B, process run rapidmin server may provid exact answer sinc differ version.feel welcom use n't perturb answer n't alway come
7/4/2015 10:01,5596c668a9a36e1d46000f0a,3,B, use rapidmin studio ctat assign tri rapidmin server next one
7/4/2015 15:57,5596c668a9a36e1d46000f0a,4,B, notic thing soon anyth els open browser adob reader rapidmin perhap also window explor thread
7/5/2015 9:28,5596c668a9a36e1d46000f0a,5,B, one comment 2 processor rapidmin complet use one process take processor 's resourc 'll run slow might worth look run process see anyth els take resourc expect like virus-check ...
7/3/2015 17:31,5596c6d3b30d843c41000f35,1,BQ, hi br could someon give hand could n't get batch x valid rm p.20 rm walkthrough file .I tri follow step look like get fact wrapper x wrapper split valid evaluation/valid guess must former.- pick yellow icon two outlet mod tra .- right click select `` replac oper '' `` batch x valid '' .I think get turn 2 problem br panel right side n't show k-fold cross-valid option br move train test screen error messag show press run br tri redo sever time still n't work 'm lose now.ani help let know correct way get batch x valid appreciated.ch br co br p origin msg post `` activ first week '' directori cu n't see current subdirectori `` rm act '' sorri
7/4/2015 7:42,5596c6d3b30d843c41000f35,2,B, exercis add x-valid although mention batch valid use mani case
7/6/2015 2:35,5596c6d3b30d843c41000f35,3,B, thank sdesilva.onc chang valid model work appreciated.co
7/3/2015 17:32,5596c71cb30d8495f1000ea7,1,C, baazar assign
7/3/2015 18:07,5596c71cb30d8495f1000ea7,2,C, bazaar assign talk anoth student virtualryan.i virtualryan come get anoth student let know 's happen ...
7/5/2015 22:36,5596c71cb30d8495f1000ea7,3,BQ, reason slide lectur provid chanc provid download link read materi far 3 paper link download read good stuff.pleas advis thank
7/5/2015 22:38,5596c71cb30d8495f1000ea7,4,B, read obtain search google/googl scholar
7/6/2015 13:21,5596c71cb30d8495f1000ea7,5,B, lectur slide 're work delay due us holiday weekend meantim last year 's slide similar up-to-d post http //www.columbia.edu/~rsb2162/bigdataeducation.html
7/9/2015 8:44,5596c71cb30d8495f1000ea7,6,C, anyon receiv point task check progress tab notic receiv point ctat assign week1 bazaar assign week1 exactli student receiv point task
7/3/2015 17:33,5596c779b30d841bfd000f2a,1,BQ, pleas suggest free resourc learn rapidmin
7/4/2015 15:56,5596c779b30d841bfd000f2a,2,B, could start in-lin tutori use studio version
7/3/2015 17:37,5596c85fa9a36e7e59000f08,1,S, hi everyon live near boston massachusett 've work educ ten year tri close achiev gap ensur child receiv excel educ prepar colleg recent perform data manag analysi work network public charter school serv low-incom commun work focu mostli rel small data set -- help teacher school leader understand data student use inform decis instruct practic 'm interest learn tool techniqu work big data educ
7/3/2015 18:07,5596c85fa9a36e7e59000f08,2,S, hi stevensgood see youbhupesh
7/3/2015 18:07,5596c85fa9a36e7e59000f08,3,P, welcom class 'm glad
7/3/2015 17:55,5596cc56b30d847c6f000eef,1,S, hello everyon name abhinav piplani india eager learn lot cours look forward discuss big data
7/3/2015 18:07,5596cc56b30d847c6f000eef,2,P, welcom class 'm glad
7/3/2015 17:56,5596ccb8b30d84e33a0003ec,1,S, hi everyonei india feel excit learn much bigdata cours keep interact
7/3/2015 18:08,5596ccb8b30d84e33a0003ec,2,P, welcom class 'm glad
7/3/2015 18:25,5596d395b30d843c41000f3e,1,T, enrol phd program engin educ come fall look like interest cours get involv big data educ seem like popular trend
7/4/2015 10:39,5596d395b30d843c41000f3e,2,P, welcom cours
7/3/2015 18:56,5596daedb30d849956000ee1,1,S, hi everyon name unnati join india august start phd market texa univers excit onlin educ industri big data look forward cours
7/4/2015 10:39,5596daedb30d849956000ee1,2,P, welcom class 'm glad
7/3/2015 19:00,5596dbcea9a36edd16000ece,1,S, hello everi one gaurav india know big data
7/4/2015 10:39,5596dbcea9a36edd16000ece,2,P, welcom class 'm glad
8/7/2015 13:36,5596dbcea9a36edd16000ece,3,C, pleas abl answer bazaar assign tri sever method result pleas thank
7/3/2015 19:03,5596dc89b30d84ae21000e97,1,S, hello everyon ankit india current pursu mba market sp jain singapor interest pursu career market sens market intellig henc course.hop fun good learn experi cheer
7/4/2015 10:39,5596dc89b30d84ae21000e97,2,P, welcom class 'm glad
7/3/2015 19:06,5596dd18b30d8463fc00105e,1,S, hi amaz meet group educ data mine learn analyt nyc upcom meetup topic **predict analyt education** present **dr. ryan baker** -- yep professor class citi juli 14th pleas rsvp 1 rsvp inform http //www.meetup.com/educational-data-mining-learning-analytics-in-nyc/events/222892367/best aybuk 1 http //www.meetup.com/educational-data-mining-learning-analytics-in-nyc/events/222892367/
7/3/2015 23:24,5596dd18b30d8463fc00105e,2,P, room 90 also thank share
7/3/2015 19:20,5596e084b30d844457000f8d,1,S, ireland current pursu second primari degre statist look add bodi knowledg prepar career data scienc
7/4/2015 10:39,5596e084b30d844457000f8d,2,P, welcom class 'm glad
7/3/2015 19:51,5596e7d6a9a36ed582000f68,1,S, hi everi one.i nigerian work statistician feder govern basic educ sub-sector parastata.i cant wait learn improv self new knowledg skill meet profession variou disciplin countri class mates.i glad
7/3/2015 22:24,5596e7d6a9a36ed582000f68,2,C, 1 object activ 2 background data use activ 3 command 1. read csv 2. set role 3. w-j48/pround tree 4. perform function 4 type data run kappa statist 5 import w-j48 output data 6 x-valid meant thank
7/4/2015 10:40,5596e7d6a9a36ed582000f68,3,P, welcom class 'm glad
7/3/2015 20:24,5596ef7ab30d840995000f6c,1,BQ, hi everyon seem problem instal weka expans packag packag everi time hit instal button program stop working.. way pass nuisanc regard adrian
7/3/2015 22:52,5596ef7ab30d840995000f6c,2,B, think depend browser use tri explor anti viru high may need disabl run process
7/4/2015 10:40,5596ef7ab30d840995000f6c,3,B, adrian -- hmmm 've never see problem mayb search rapidmin forum good luck
7/4/2015 15:55,5596ef7ab30d840995000f6c,4,B, instal correctli use late version firefox may want close program run background well
7/4/2015 19:40,5596ef7ab30d840995000f6c,5,B, problem window instal packag freez discov window top window contain gnu licens agreement slide frozen window size uncov window licens agreement window also button instal packag click one work seem littl strang
7/13/2015 18:32,5596ef7ab30d840995000f6c,6,B, hi run rapidmin window exactli problem begin olden02 point simpli move window side find gnu licens window click `` ok '' add-in start instal
7/3/2015 20:35,5596f1f4a9a36e315a000ed0,1,S, hi everyon natalia work research assist hellen open univers look forward learn area
7/3/2015 22:52,5596f1f4a9a36e315a000ed0,2,S, hello nataliai 'm fabio mexico comput scienc eng nice meet desir learn lot course.greet
7/4/2015 10:41,5596f1f4a9a36e315a000ed0,3,P, welcom class 'm glad
7/3/2015 21:12,5596fab9a9a36e7006000f9f,1,B, first add logist regress reliabl crash process use much memori fix tell java use 're command-lin user run someth like `java -xmx1g -jar lib/rapidminer.jar`for 1gb seem enough.not 's still super-slow though one hint say take `` littl '' misleading—th decis tree take less 30 figur `` littl '' would minut ... process end take *46 minutes* logist regress almost 100 time longer process seem take long time might right
7/4/2015 10:41,5596fab9a9a36e7006000f9f,2,B, yup 's slow go ahead `` game system '' get answer e.g click hint logist regress crazi slow rm unfortun
7/6/2015 13:13,5596fab9a9a36e7006000f9f,3,B, tri increas memori 7gb use command provid rm use howev 1.6gb cut calcul time whoop 3 minut 42 39 minut ... idea rm n't use assign memori provid improv although small
7/8/2015 20:29,5596fab9a9a36e7006000f9f,4,B, thank confirm 15 minut rm still creak along concern someth break
7/14/2015 23:58,5596fab9a9a36e7006000f9f,5,B, use memori use one thread processor window 7 intel core i5 processor rapidmin 5.3.015 take 31 minut 51 second reach kappa 0.000 report elsewher
7/3/2015 22:10,55970865b30d848f100010c1,1,S, 'm dongwook phd student cornel studi educ technolog excit
7/3/2015 22:50,55970865b30d848f100010c1,2,S, méxicocomput scienc eng courser sound interest hi everyon
7/4/2015 10:42,55970865b30d848f100010c1,3,P, welcom class 'm glad dep't cornel
7/3/2015 22:33,55970d9ca9a36e00ed000f01,1,C, kilaguy 6 minut ago vote post current 0 vote 0 vote 1.what object activ 2.what background data use activ 3.the command 1. read csv 2. set role 3. w-j48/pround tree 4. perform function 4.on type data run kappa statist 5.what import w-j48 output data 6.what x-valid meant thank
7/4/2015 8:00,55970d9ca9a36e00ed000f01,2,T, question
7/5/2015 21:43,55970d9ca9a36e00ed000f01,3,C, similarli walk activ bit lose exactli mean
7/8/2015 14:24,55970d9ca9a36e00ed000f01,4,C, agre know follow instruct want understand question introduct data analyt cours tutor walk activ video lectur explain happen everi step think behind help
7/3/2015 22:54,559712abb30d8463fc001074,1,S, hello teacher.i javier córdoba colombia live medellín work adventist univers departmenti think cours help improv job.thank
7/4/2015 10:42,559712abb30d8463fc001074,2,P, welcom class 'm glad
7/6/2015 19:06,559712abb30d8463fc001074,3,T, hola javier soy de bogotá un gusto
7/3/2015 23:02,5597146db30d840002000f18,1,T, interest learn big data educ mostli work educ last 30 year see great opportun use tool
7/4/2015 10:42,5597146db30d840002000f18,2,P, welcom class 'm glad
7/3/2015 23:15,5597175fa9a36e5a76000f51,1,Q, concern safe interpret linear regress model look coefficients.i mean equat question numhint 0.12 pknow 0.932 time 0.11 totalactions.it 's quit clear time larg impact coeffici larg absolut coeffici valu model transform exampl numhint 0.12 pknow 0.1 pknow ^2can say pknow impact strongli correl numhint pknow ^2 0.12 0.1
7/4/2015 10:48,5597175fa9a36e5a76000f51,2,O, hi -- 're complet right interpret coeffici term impact variabl scale make happen unit variabl discuss week 3 even still impact correlation.even 0.1 differ variabl chang predict variablemor 0.1 differ variabl b variabl b could still strongli correl predict variable.w 'll discuss mean correl thoroughli week 2.also see http //sites.google.com/a/tc.columbia.edu/bakeredmlab/abcd/4122-bivariatedata-v1.pptx
7/6/2015 19:50,5597175fa9a36e5a76000f51,3,O, reason find question confus phrase talk `` scale '' sampl data give appar unitis ...
7/7/2015 15:46,5597175fa9a36e5a76000f51,4,P, thank 'd look forward forthcom lectur
7/18/2015 1:59,5597175fa9a36e5a76000f51,5,P, realli enjoy link
7/3/2015 23:35,55971c25a9a36e3ee1000fab,1,S, teach commun colleg phoenix arizona think inform cours could help understand student learn
7/4/2015 10:48,55971c25a9a36e3ee1000fab,2,P, welcom class 'm glad
7/3/2015 23:41,55971dabb30d843c41000f6d,1,S, hi singapore.i interest learn use data inform learn design learn
7/4/2015 10:48,55971dabb30d843c41000f6d,2,P, welcom class 'm glad
7/3/2015 23:56,55972144b30d843537000ed5,1,S, hi base washington dc start work senior scientist pearson 's research innov network background psychometr look forward learn edm
7/4/2015 10:48,55972144b30d843537000ed5,2,P, welcom class 'm glad
7/4/2015 1:33,55973802a9a36e2f6d000f62,1,S, 'm jami 14 year classroom work district earli childhood instruct specialist coach teacher work administr meet need young student 150 campu 'm hop cours teach way gain import inform district data help formul solut problem curriculum also help commun effect campu administr
7/4/2015 10:49,55973802a9a36e2f6d000f62,2,P, welcom class 'm glad
7/4/2015 1:41,559739acb30d84b96a000efa,1,Q, first step assign get kappa 0.274 this\ttru y\ttrue n\tclass precisionpr y\t17847\t6629\t72.92 pred n\t789\t2466\t75.76 class recall\t95.77 \t27.11 know recal true n low realli n't know wrong suggest
7/4/2015 8:57,559739acb30d84b96a000efa,2,O, get exact result wonder wrong see screenshot 1 1 http //edxuploads.s3.amazonaws.com/143600020912631.png
7/4/2015 9:04,559739acb30d84b96a000efa,3,O, get n't set class activ etc `` polynomi '' instead default `` binomi '' last step `` read csv '' n't realli understand make differ 'm get kappa .346 see `` hint '' tab
7/4/2015 10:49,559739acb30d84b96a000efa,4,O, set variabl binomi treat 2 possibl valu arbitrarili collaps valu 2 valu recommend ...
7/4/2015 11:38,559739acb30d84b96a000efa,5,P, aah thank clarifi note regard logist regress question appreci
7/4/2015 1:48,55973b54b30d8495f1000ede,1,S, studi biolog mit 'm teacher great boston area love think educ enjoy analyt cours take edx month ago 'm think pursu doctor degre educ hop cours help narrow scope
7/4/2015 10:50,55973b54b30d8495f1000ede,2,P, welcom class 'm glad
7/4/2015 2:54,55974aeeb30d845692000f2b,1,S, hi everyon 'm teacher mba-account student ghana 'm current struggl thesi data analysi decid take cours n't suffer next time
7/4/2015 10:50,55974aeeb30d845692000f2b,2,P, welcom class 'm glad
7/4/2015 3:14,55974f84a9a36e5a76000f68,1,BQ, download option video ... unabl watch video ... pleas help u
7/7/2015 11:51,55974f84a9a36e5a76000f68,2,B, tri watch video smartphon tablet laptop pc use googl chrome common pc work fine
7/15/2015 10:18,55974f84a9a36e5a76000f68,3,B, probabl youtub blockag countri issu also instal zenmat chrome extens get run video
7/4/2015 5:51,55977443b30d84c9b8000ff4,1,S, *I recent complet graduat studi appli statist take cours big data would like use opportun learn big data particularli educ live philadelphia pennsylvania liberia west africa*
7/4/2015 10:50,55977443b30d84c9b8000ff4,2,P, welcom class 'm glad
7/4/2015 6:21,55977b4ca9a36e4353000f45,1,S, live north bergen new jersey u join class learn big data
7/4/2015 10:50,55977b4ca9a36e4353000f45,2,P, welcom class 'm glad
7/4/2015 6:58,55978413b30d84b96a000f0b,1,BQ, ca n't watch video mainland china one similar problem vina
7/4/2015 8:22,55978413b30d84b96a000f0b,2,B, watch
7/4/2015 10:51,55978413b30d84b96a000f0b,3,B, mayb check edx tech support forum whether workaround think gener problem edx user china sorri ...
7/4/2015 10:51,55978413b30d84b96a000f0b,4,B, look download option n't know fast available.in meantim last year 's lectur avail http //www.columbia.edu/~rsb2162/bigdataeducation.html
7/12/2015 2:59,55978413b30d84b96a000f0b,5,B, 'm base mainland china reason video edx host youtub block mainland china need vpn access video way allianc edx xuetangx.org counterpart mooc provid china popular edx cours also avail xuetangx access video mainland china support like chines subtitl unfortun cours avail xuetangx yet
7/12/2015 10:55,55978413b30d84b96a000f0b,6,B, 've speak folk xuetangx 's certainli someth would welcom complet current first run edx
7/15/2015 12:59,55978413b30d84b96a000f0b,7,B, see too~
7/4/2015 10:53,5597bb40b30d844457000fed,1,B, 're get 0.000 go ahead click hint type answer give move next step sorri inconveni set system accept answer dalmooc lose modif somehow
7/4/2015 15:57,5597bb40b30d844457000fed,2,P, thank final anyway know n't way
7/6/2015 20:13,5597bb40b30d844457000fed,3,Q, l make predict regress model decay bad indic well.th variablk zero markedli alter regress model
7/6/2015 20:15,5597bb40b30d844457000fed,4,O, think mani elimin cross relationship affect 40 total indic
7/9/2015 21:09,5597bb40b30d844457000fed,5,BQ, find weird take long run even 6 min 24 second previou one usual end second like 18 normal simpli slow comput
7/9/2015 21:30,5597bb40b30d844457000fed,6,B, end 23 min 58 sec get 0.000 realli noth greet question 8
7/12/2015 13:14,5597bb40b30d844457000fed,7,BQ, oper peopl end add automat one rapidmin 5.3 suggest nomin numer take long run read paus 10+ hour clearli 's right suppos appli subset variabl
7/13/2015 12:32,5597bb40b30d844457000fed,8,B, yeah realli run slowli machin 10 hour sound extrem though mayb game system click hint get answer step coryamanda
7/21/2015 20:01,5597bb40b30d844457000fed,9,B, logist regress 1.7 run 57 minut hint say expect take littl much littl ... hour
7/4/2015 11:56,5597c9e2a9a36eea62000fcc,1,P, comment good
7/4/2015 11:58,5597ca5fb30d84ede70004f6,1,P, comment good
7/4/2015 13:37,5597e185b30d843e96000f60,1,S, state wisconsin usa teach high school math 11 year work technolog depart larg school system wisconsin class roll use onlin learn manag system call canva hop learn method use data collect
7/5/2015 9:29,5597e185b30d843e96000f60,2,S, dana -- nice cours hope 'll find cours use
7/4/2015 13:43,5597e31bb30d84bdd2000fc1,1,B, follow step three time fail run `` play '' state `` input exampleset attribut '' 've attach screen shot . enter imag descript 1 1 http //edxuploads.s3.amazonaws.com/14360174054830614.jpg
7/4/2015 15:53,5597e31bb30d84bdd2000fc1,2,B, check whether csv file read correctli
7/4/2015 19:24,5597e31bb30d84bdd2000fc1,3,B, thank go back look miss select `` comma '' delimit instead default semi-colon fix
7/6/2015 17:16,5597e31bb30d84bdd2000fc1,4,B, check comma semi-colon still work show error share u someth els
7/6/2015 17:32,5597e31bb30d84bdd2000fc1,5,B, never mind find mistak set role
7/4/2015 14:50,5597f268b30d840f2c001039,1,Q, first step activ select binomi classif perform model although warn handl polynomi variabl get correct kappa valu nevertheless perform model choos instead one label `` perform classif '' sure depend variabl ontask seem logic ...
7/5/2015 9:31,5597f268b30d840f2c001039,2,Q, perform binomi classif right oper problem sure error pertain oper guess pertain classif algorithm feel free post screenshot comment thank
